#èëÇ´çûÇ›ÉtÉ@ÉCÉãñº   :              Tomlinson_150708_101.dat
#ì˙éû                :        2015/07/08 13:46:29
#äiéqíËêîa (nm)Å@     :          2.46E-10
#ã§êUé¸îgêîf (MHz)Å@  :           3250000.00
#éøì_ÇÃéøó m(kg)      :          3.10E-13
#ÇŒÇÀíËêîK(N/m)       :         3.20E+03
#îSê´íËêîH(Ns/m)      :         2.5000E-05
#äÓî¬É|ÉeÉìÉVÉÉÉãUo(J):             1.2000E-17
#äÓî¬êUïùX (nm)       :         2.0000E-10
#
# 1.åoâﬂéûä‘t 2.íTêjà íuxt 3.íTêjë¨ìxvt 4.äÓî¬à íuxs 5.äÓî¬ë¨ìxvs 6.åoâﬂéûä‘Ti(s) 7.íTêjà íuXxt(m) 8.äÓî¬à íuXxs(m) 9.äÓî¬Ç…Ç©Ç©ÇÈóÕfsub
  0.2695486  -1.025024E+00  -3.675781E+00  4.923827E+00  1.360317E+00  1.320000E-08  -4.013184E-11  1.927782E-10  -1.677397E-02
  0.2736327  -1.039822E+00  -3.570924E+00  4.918230E+00  1.380415E+00  1.340000E-08  -4.071125E-11  1.925591E-10  -2.092973E-01
  0.2777168  -1.054188E+00  -3.463882E+00  4.912551E+00  1.400490E+00  1.360000E-08  -4.127371E-11  1.923368E-10  -3.651052E-01
  0.2818009  -1.068113E+00  -3.354848E+00  4.906791E+00  1.420541E+00  1.380000E-08  -4.181889E-11  1.921112E-10  -4.841822E-01
  0.2858849  -1.081589E+00  -3.244018E+00  4.900948E+00  1.440569E+00  1.400000E-08  -4.234649E-11  1.918825E-10  -5.665851E-01
  0.2899690  -1.094609E+00  -3.131586E+00  4.895024E+00  1.460573E+00  1.420000E-08  -4.285624E-11  1.916505E-10  -6.124406E-01
  0.2940531  -1.107166E+00  -3.017749E+00  4.889018E+00  1.480552E+00  1.440000E-08  -4.334790E-11  1.914154E-10  -6.219440E-01
  0.2981371  -1.119256E+00  -2.902700E+00  4.882931E+00  1.500507E+00  1.460000E-08  -4.382125E-11  1.911771E-10  -5.953570E-01
  0.3022212  -1.130874E+00  -2.786635E+00  4.876762E+00  1.520436E+00  1.480000E-08  -4.427613E-11  1.909355E-10  -5.330058E-01
  0.3063053  -1.142017E+00  -2.669746E+00  4.870512E+00  1.540341E+00  1.500000E-08  -4.471238E-11  1.906908E-10  -4.352787E-01
  0.3103894  -1.152680E+00  -2.552226E+00  4.864180E+00  1.560219E+00  1.520000E-08  -4.512988E-11  1.904429E-10  -3.026241E-01
  0.3144734  -1.162863E+00  -2.434264E+00  4.857768E+00  1.580072E+00  1.540000E-08  -4.552855E-11  1.901919E-10  -1.355478E-01
  0.3185575  -1.172564E+00  -2.316049E+00  4.851274E+00  1.599898E+00  1.560000E-08  -4.590834E-11  1.899376E-10  6.538905E-02
  0.3226416  -1.181781E+00  -2.197766E+00  4.844699E+00  1.619698E+00  1.580000E-08  -4.626922E-11  1.896802E-10  2.995724E-01
  0.3267256  -1.190515E+00  -2.079598E+00  4.838044E+00  1.639470E+00  1.600000E-08  -4.661120E-11  1.894197E-10  5.663379E-01
  0.3308097  -1.198768E+00  -1.961727E+00  4.831308E+00  1.659215E+00  1.620000E-08  -4.693429E-11  1.891559E-10  8.649728E-01
  0.3348938  -1.206540E+00  -1.844330E+00  4.824491E+00  1.678933E+00  1.640000E-08  -4.723858E-11  1.888890E-10  1.194719E+00
